2024-06-05 15-13-01 top info:
Tasks: 484 total,   3 running, 480 sleeping,   0 stopped,   1 zombie
  Mem:  6005384K total,  4594456K used,  1410928K free,  73580544 buffers
 Swap:  3302956K total,   429264K used,  2873692K free,  2627832K cached
800%cpu 161%user   3%nice 110%sys 526%idle   0%iow   0%irq   0%sirq   0%host
   PID USER         PR  NI VIRT  RES  SHR S[%CPU] %MEM     TIME+ ARGS
 19047 shell        20   0  81M  19M  17M R  100   0.3   0:00.07 app_process /system/bin com.android.commands.monkey.Monkey -p com.yangcong345.android.phone -v -v -v -s 1000 --ignore-crashes --ignore-timeouts --ignore-security-exceptions --kill-process-after-error --pct-appswitch 20 --pct-touch 40 --pct-motion 10 --pct-trackball 0 --pct-anyevent 10 --pct-flip 0 --pct-pinchzoom 0 --throttle 1000 1200000000
   519 system       -3  -8  11G  15M  12M S  0.0   0.2   6:38.62 android.hardware.graphics.composer@2.1-service
   518 system       20   0  10G 8.4M 7.2M S  0.0   0.1   0:03.79 android.hardware.graphics.allocator@4.0-service-mediatek
   517 system       20   0  10G 4.9M 4.3M S  0.0   0.0   0:00.04 android.hardware.gnss@2.1-service-mediatek
   513 system       20   0  10G 4.1M 3.7M S  0.0   0.0   0:00.02 android.hardware.gatekeeper@1.0-service
   511 media        20   0  22M 4.6M 4.2M S  0.0   0.0   0:00.02 android.hardware.drm@1.3-service.widevine
   510 media        20   0  10G 5.5M 4.9M S  0.0   0.0   0:00.03 android.hardware.drm@1.3-service.clearkey
   509 media        20   0  17M 3.8M 3.5M S  0.0   0.0   0:00.02 android.hardware.cas@1.2-service
   508 bluetooth    20   0  10G 4.3M 4.1M S  0.0   0.0   0:00.42 android.hardware.bluetooth@1.0-service-mediatek
   506 root         20   0  10G 2.9M 2.4M S  0.0   0.0   0:00.30 ip6tables-restore --noflush -w -v
   505 root         20   0  10G 3.0M 2.5M S  0.0   0.0   0:00.35 iptables-restore --noflush -w -v
   504 audioserver  20   0  55M 8.6M 6.1M S  0.0   0.1   1:52.01 android.hardware.audio.service.mediatek
   503 system       20   0  10G 3.5M 3.1M S  0.0   0.0   0:00.33 android.hidl.allocator@1.0-service
   499 root         20   0 1.7G 142M 137M S  0.0   2.4   0:02.74 zygote
   498 root         20   0  13G 157M 149M S  0.0   2.6   0:03.64 zygote64
   497 root         20   0  11G 8.1M 6.1M S  0.0   0.1   0:12.30 netd
   496 statsd       20   0  10G 3.8M 3.3M S  0.0   0.0   0:02.49 statsd
   491 tombstoned   20   0  10G 1.8M 1.7M S  0.0   0.0   0:00.00 tombstoned
   468 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   467 root         20   0    0    0    0 S  0.0   0.0   0:05.75 [jbd2/dm-9-8]
   460 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   457 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   452 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   451 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   439 system       20   0  10G 2.1M 2.0M S  0.0   0.0   0:00.22 wmt_launcher -p /vendor/firmware/ -o 1
   436 system       20   0  10G 5.1M 4.6M S  0.0   0.0   0:00.13 android.hardware.keymaster@4.0-service.trustkernel
   435 system       20   0  10G 4.4M 3.9M S  0.0   0.0   3:22.45 android.system.suspend@1.0-service
   434 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   433 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   432 system       20   0  10G 2.4M 2.3M S  0.0   0.0   0:01.02 teed --datapath /data/vendor/t6/fs --sptapath /data/vendor/t6/app --systapath /vendor/app/t6 --rpmbdev /dev/mmcblk0rpmb --rpmbdev /dev/rpmb0 --prot /mnt/vendor/persist/t6 --prot /mnt/vendor/protect_f/tee --logpath /data/vendor/t6/tkcore.log --proprefix vendor.trustkernel
   429 root         RT   0  10G 4.0M 3.6M S  0.0   0.0   0:00.31 aee_aed64
   428 root         RT   0  17M 3.1M 2.8M S  0.0   0.0   0:00.34 aee_aed
   427 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [f_mtp]
   424 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   423 root         20   0    0    0    0 S  0.0   0.0   0:00.09 [jbd2/sdc12-8]
   421 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   420 root         20   0    0    0    0 S  0.0   0.0   0:00.15 [jbd2/sdc5-8]
   418 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   417 root         20   0    0    0    0 S  0.0   0.0   0:00.16 [jbd2/sdc6-8]
   415 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   414 root         20   0    0    0    0 S  0.0   0.0   0:00.14 [jbd2/sdc10-8]
   409 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   408 root         20   0    0    0    0 S  0.0   0.0   0:00.12 [jbd2/sdc9-8]
   406 root         20   0  10G 3.9M 3.7M S  0.0   0.0   0:00.02 android.hardware.boot@1.1-service
   405 root         20   0  10G 6.3M 5.8M S  0.0   0.1   0:01.12 vold --blkid_context=u:r:blkid:s0 --blkid_untrusted_context=u:r:blkid_untrusted:s0 --fsck_context=u:r:fsck:s0 --fsck_untrusted_context=u:r:fsck_untrusted:s0
   398 root         -2   0    0    0    0 S  0.0   0.0   0:00.86 [psimon]
   397 system       20   0  10G 3.9M 3.5M S  0.0   0.0   0:00.23 vndservicemanager /dev/vndbinder
   396 system       20   0  10G 5.8M 4.9M S  0.0   0.0   0:03.06 hwservicemanager
   395 system       20   0  10G 4.6M 3.9M S  0.0   0.0   0:02.68 servicemanager
   394 lmkd         -2   0  10G 2.4M 1.8M S  0.0   0.0   0:01.22 lmkd
   393 logd         18  -2  10G 6.7M 3.1M S  0.0   0.1   0:25.59 logd
   374 root         20   0  10G 6.8M 5.3M S  0.0   0.1   1:26.07 ueventd
   372 root         20   0  10G 6.3M 5.3M S  0.0   0.1   0:01.18 init subcontext u:r:vendor_init:s0 15
   369 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   368 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   367 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   366 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   365 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kverityd]
   364 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   363 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   362 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   360 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   359 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   358 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   357 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kverityd]
   356 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   355 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   352 root          0 -20    0    0    0 I  0.0   0.0   0:00.70 [kworker/3:1H]
   351 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   350 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   349 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   348 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   347 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kverityd]
   346 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   345 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   344 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   343 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   342 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   341 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   340 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   339 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   338 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bioset]
   337 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kdmflush]
   336 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ext4-rsv-conver]
   335 root         20   0    0    0    0 S  0.0   0.0   0:00.09 [jbd2/sdc7-8]
   334 root          0 -20    0    0    0 I  0.0   0.0   0:00.85 [kworker/1:1H]
   333 root          0 -20    0    0    0 I  0.0   0.0   0:00.20 [kworker/7:1H]
   332 root          0 -20    0    0    0 I  0.0   0.0   0:00.23 [kworker/6:1H]
   331 root          0 -20    0    0    0 I  0.0   0.0   0:00.35 [kworker/4:1H]
   330 root          0 -20    0    0    0 I  0.0   0.0   0:00.75 [kworker/2:1H]
   329 root          0 -20    0    0    0 I  0.0   0.0   0:00.24 [kworker/5:1H]
   327 root          0 -20    0    0    0 I  0.0   0.0   0:00.73 [kworker/0:1H]
   326 root         RT   0    0    0    0 D  0.0   0.0   0:00.05 [wdtk-7]
   325 root         RT   0    0    0    0 D  0.0   0.0   0:00.06 [wdtk-6]
   324 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [boost_workq]
   323 root         RT   0    0    0    0 D  0.0   0.0   0:00.06 [wdtk-5]
   322 root         RT   0    0    0    0 D  0.0   0.0   0:00.07 [wdtk-4]
   321 root         RT   0    0    0    0 D  0.0   0.0   0:00.08 [wdtk-3]
   320 root         RT   0    0    0    0 D  0.0   0.0   0:00.09 [wdtk-2]
   319 root         RT   0    0    0    0 D  0.0   0.0   0:00.11 [wdtk-1]
   318 root         RT   0    0    0    0 D  0.0   0.0   0:00.04 [wdtk-0]
   317 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mt-wdk]
   316 root         20   0    0    0    0 D  0.0   0.0   0:15.16 [charger_thread]
   315 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [touch_resume]
   314 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [himax_diag]
   313 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [himax_guest_inf]
   312 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [himax_flash_wq]
   311 root         RT   0    0    0    0 S  0.0   0.0   0:03.07 [irq/127-hxcommo]
   310 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [HX_boot_upgrade]
   309 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [usb_dr_workq]
   308 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mtk-tpd]
   307 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [gyro_polling]
   306 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [accel_polling]
   305 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [stk_ps_tune0_wq]
   304 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ksched_hint]
   303 root         20   0    0    0    0 D  0.0   0.0   0:00.00 [qos_recv]
   302 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp-ppm]
   301 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [Init_1_Stress]
   300 root         20   0    0    0    0 S  0.0   0.0   0:00.32 [EEM_CTRL_GPU]
   299 root         20   0    0    0    0 S  0.0   0.0   0:00.07 [EEM_CTRL_CCI]
   298 root         20   0    0    0    0 S  0.0   0.0   0:00.12 [EEM_CTRL_L]
   297 root         20   0    0    0    0 S  0.0   0.0   0:00.11 [EEM_CTRL_2L]
   296 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [sugov:4]
   295 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [sugov:0]
   294 root         20   0    0    0    0 D  0.0   0.0   0:24.03 [ipi_cpu_dvfs_rt]
   293 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ipv6_addrconf]
   286 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [usb_extcon_work]
   285 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [dm_bufio_cache]
   284 root         20   0    0    0    0 D  0.0   0.0   0:00.00 [gauge_timer_thr]
   283 root         20   0    0    0    0 D  0.0   0.0   0:00.00 [power_misc_thre]
   282 root         20   0    0    0    0 D  0.0   0.0   0:00.70 [battery_thread]
   281 root         20   0    0    0    0 D  0.0   0.0   0:00.56 [gauge_coulomb_t]
   280 root         RT   0    0    0    0 S  0.0   0.0   0:00.08 [irq/28-mt6370_p]
   279 root         RT   0    0    0    0 S  0.0   0.0   0:00.01 [type_c_port0]
   278 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [tcpc_timer_type]
   277 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [uether_rx1]
   276 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [uether]
   275 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ufs_clk_gating_]
   274 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [scsi_tmf_0]
   273 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [scsi_eh_0]
   272 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [mtk_io_boost]
   271 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [lt_wq]
   270 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mt_fstb]
   269 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [fpsgo_notifier_]
   268 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mt_usrtch__work]
   267 root          0 -20    0    0    0 S  0.0   0.0   0:03.24 [krtatm]
   266 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [bcct_chrlmt_wor]
   265 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [dram_vcore_wq]
   264 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cpu_core_wq]
   263 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cpu_freq_wq]
   262 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ccu-enque]
   261 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [disp_switch_mod]
   260 root         RT   0    0    0    0 S  0.0   0.0   0:28.39 [present_fence_w]
   259 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [disp_od_trigger]
   258 root         RT   0    0    0    0 S  0.0   0.0   0:00.03 [disp_delay_trig]
   257 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [display_check_a]
   256 root         RT   0    0    0    0 D  0.0   0.0   0:00.00 [decouple_trigge]
   255 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [decouple_update]
   254 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [disp_path_recov]
   253 root         RT   0    0    0    0 D  0.0   0.0   0:00.15 [disp_check]
   252 root         20   0    0    0    0 S  0.0   0.0   0:19.64 [disp_idlemgr]
   250 root         20   0    0    0    0 D  0.0   0.0   0:00.00 [ddp_irq_log_kth]
   249 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [hang_detect1]
   248 root         RT   0    0    0    0 D  0.0   0.0   0:00.10 [hang_detect]
   247 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mtk_vibrator]
   246 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [SCP_RESET_WQ]
   245 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [SCP_LOG_WQ]
   244 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [SCP_WQ]
   243 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [vpu_wq]
   242 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [vpu1]
   241 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [vpu0]
   240 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [RSC-CMDQ-WQ]
   239 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [WMFE-CMDQ-WQ]
   238 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mali_aeewp]
   237 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_job_fault]
   235 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [gpu_bucks]
   234 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ged_kpi]
   233 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [ged_notify_sw_v]
   232 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [accdet_eint]
   231 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [dismicQueue]
   230 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [accdet]
   229 root         -2 -20    0    0    0 S  0.0   0.0   0:00.00 [ree_dummy_task]
   227 root         RT   0    0    0    0 S  0.0   0.0   0:00.35 [btif_rxd]
   226 root         20   0    0    0    0 S  0.0   0.0   0:14.55 [pbm]
   225 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [spi5]
   224 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [spi4]
   223 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [spi3]
   222 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [spi2]
   221 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [spi1]
   220 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [spi0]
   219 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [hwrng]
   180 root         20   0    0    0    0 S  0.0   0.0   0:00.85 [kswapd0]
   179 root         20   0    0    0    0 S  0.0   0.0   0:00.17 [kauditd]
   158 root         20   0    0    0    0 S  0.0   0.0   0:00.59 [tee-log]
   157 root         20   0    0    0    0 D  0.0   0.0   0:00.00 [mdrt_thread]
   156 root         20   0    0    0    0 S  0.0   0.0   0:00.63 [ion_history]
   155 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ion_carveout_he]
   154 root         20   0    0    0    0 S  0.0   0.0   0:15.23 [ion_mm_heap_for]
   152 root         20   0    0    0    0 S  0.0   0.0   0:00.38 [ion_mm_heap]
   150 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [ion_system_heap]
   149 root         20   0    0    0    0 S  0.0   0.0   0:25.98 [dlpt_notify_thr]
   148 root         20   0    0    0    0 S  0.0   0.0   0:00.06 [bat_percent_not]
   147 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [lbat_service]
   146 root         RT   0    0    0    0 S  0.0   0.0   0:01.01 [irq/200-mt6358-]
   143 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cfg80211]
   141 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [devfreq_wq]
   140 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [charger_in]
   139 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [tcpc_power_off]
   138 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [chgdet_thread]
   137 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [pd_dbg_info]
   136 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_mdp_task]
   135 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_resource]
   134 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   133 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   132 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   131 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   130 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   129 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   128 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   127 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   126 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   125 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   124 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   123 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   122 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   121 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   120 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   119 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   118 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   117 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   116 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   115 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   114 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   113 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   112 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   111 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   110 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   109 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   108 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   107 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   106 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   105 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   104 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   103 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   102 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   101 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
   100 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    99 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    98 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    97 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    96 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    95 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    94 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    93 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    92 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    91 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    90 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    89 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    88 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    87 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    86 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    85 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    84 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    83 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    82 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    81 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    80 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    79 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_auto_relea]
    78 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
    77 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
    76 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
    75 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
    74 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
    73 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
    72 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
    71 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
    70 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
    69 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
    68 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
    67 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
    66 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
    65 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
    64 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
    63 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_flushq]
    62 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [blk_crypto_wq]
    61 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kblockd]
    60 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [crypto]
    59 root         20   0    0    0    0 S  0.0   0.0   0:00.09 [kcompactd0]
    58 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [writeback]
    57 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [oom_reaper]
    56 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_timeout_ha]
    55 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_buf_dump]
    53 root         RT   0    0    0    0 D  0.0   0.0   0:00.00 [amms_task]
    52 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [SSPM_WQ]
    50 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [netns]
    47 root          0 -20    0    0    0 I  0.0   0.0   0:00.02 [kworker/7:0H]
    45 root         20   0    0    0    0 S  0.0   0.0   0:00.41 [ksoftirqd/7]
    44 root         RT   0    0    0    0 S  0.0   0.0   0:03.04 [migration/7]
    43 root         20   0    0    0    0 S  0.0   0.0   0:03.62 [cpuhp/7]
    42 root          0 -20    0    0    0 I  0.0   0.0   0:00.02 [kworker/6:0H]
    40 root         20   0    0    0    0 S  0.0   0.0   0:00.45 [ksoftirqd/6]
    39 root         RT   0    0    0    0 S  0.0   0.0   0:02.93 [migration/6]
    38 root         20   0    0    0    0 S  0.0   0.0   0:02.52 [cpuhp/6]
    37 root          0 -20    0    0    0 I  0.0   0.0   0:00.02 [kworker/5:0H]
    35 root         20   0    0    0    0 S  0.0   0.0   0:00.77 [ksoftirqd/5]
    34 root         RT   0    0    0    0 S  0.0   0.0   0:02.80 [migration/5]
    33 root         20   0    0    0    0 S  0.0   0.0   0:02.52 [cpuhp/5]
    32 root          0 -20    0    0    0 I  0.0   0.0   0:00.03 [kworker/4:0H]
    30 root         20   0    0    0    0 S  0.0   0.0   0:00.92 [ksoftirqd/4]
    29 root         RT   0    0    0    0 S  0.0   0.0   0:03.04 [migration/4]
